Date,Name,Title,Body
15.11.2017 11:48,Selenokhod,Re: Mangelwirtschaft,"Natürlich könnte der Staat durchaus eingreifen, aber das würde ja den ""Markt verzerren"" bzw. den Wettbewerb - und das geht nicht. Es ist auch eine politische Entscheidung, dass hier die Leute auf der Straße landen und immer weniger bezahlbare Wohnungen zur Verfügung stehen."
15.11.2017 11:27,Selenokhod,Re: Sie entwickelt sich systembedingt: Geld sucht Investitionsmöglichkeiten ...,Selenokhod schrieb am 15.11.2017 09:43:
15.11.2017 09:43,Selenokhod,Die Situation scheint gewünscht zu sein,"Ich kann mir nicht helfen, aber die Situation am Wohnungsmarkt kann aus meiner Sicht nicht mehr zufällig entstanden sein."
14.11.2017 16:35,Selenokhod,Re: Das ist bereit der Fall und eine Antwort darauf längst gefunden!,UL90 schrieb am 14.11.2017 12:56:
14.11.2017 16:22,Selenokhod,Lobbyvertreter...,...können sicher häufig auch zu den Bullshit-Job-Inhabern gezählt werden (auch wenn das Thema nicht so neu ist).
14.11.2017 13:08,Selenokhod,Auf einer der letzten Bilderbergkonferenzen...,"...stand ""Prekariat und Mittelstand"" zumindest auf der geleakten Tagesordnung. Ging bestimmt nicht um ""Fördermöglichkeiten""."
14.11.2017 11:00,Selenokhod,Das ist bereit der Fall und eine Antwort darauf längst gefunden!,"IMHO ist das Thema ""KI"" nur eine Steigerung des längst gängigen Themas ""Digitalisierung"" und ""Automatisierung""."
13.11.2017 15:30,Selenokhod,++,better-with-bacon schrieb am 13.11.2017 15:14:
13.11.2017 15:11,Selenokhod,Richtig,"Weil ""Separation"" ist nicht gleich ""Separation"". Es kommt sehr genau auf die Umstände an:"
13.11.2017 15:06,Selenokhod,Re: Nach einen knappen Jahrzehnt in Bayern ist er Fall für mich klar ...,Ch.Bukowski schrieb am 13.11.2017 14:55:
13.11.2017 14:53,Selenokhod,Für einen Telepolis-Salon gäbe es ernsthaftere Themen,"Als langjähriger (Exil-)bayer habe ich nicht den Eindruck, dass es dort ernsthafte Separationsbestrebungen gibt. Es gibt kulturelle Unterschiede und die üblichen Reibereien - das war es dann schon. Man ""grantelt"" laut aber am Ende zieht man doch mit."
13.11.2017 13:34,Selenokhod,Grüne ohne Klimaschutz + Liberale ohne Bürgerrechte =,100% Parteiprogramm der Union...
10.11.2017 16:33,Selenokhod,In Zeiten günstigen Speicherplatzes und gesellschaftlicher Veränderung...,...sollte man mit boorlean-Feldern lieber zurückhaltend sein
10.11.2017 16:23,Selenokhod,Ich finde das eher unproblematisch,"Hier geht es weniger um Genderwahn als um den Schutz kleiner Kinder, bei denen (leider) z. B. die äußeren Geschlechtsmerkmale nicht klar ausgeprägt sind und die man vor ""vorschnellen"" Entscheidungen schützen möchte."
10.11.2017 16:18,Selenokhod,Re: Kein Problem!,Satcadir schrieb am 10.11.2017 15:10:
10.11.2017 09:42,Selenokhod,Re: noch ein paar Gedanken,Ich habe meine persönliche These noch einmal ganz unten im Thread ausgeführt.
10.11.2017 09:37,Selenokhod,Danke für die Antworten. Meine persönliche These:,"Mein Gefühl sagt mir, es ging beim NSU um deutlich mehr als ein paar interne Steuerungspannen oder aus dem Ruder gelaufene V-Leute. Mit letzteren ist ohnehin immer zu rechnen. Im NPD Skandal (erstes Urteil BVerfG) wurde bereis deutlich, dass die Rechte Szene massiv von Quellen durchsetzt ist. Ich glaube einfach nicht das allein diese Erkenntnis oder reine Schlamperei einige derartig offensichtliche Vertuschungsaktionen (bis hin zum Mord) nötig machen. Im Rahmen des NPD Skandals ging man übrigens durchaus gegen interne Mitarbeiter bei einzelnen Behörden vor. Dazu muss man auch sehen, dass den Protagonisten selber durch die ""Vertuschungen"" neue, extreme Risiken entstehen. Man bedenke nur, durch Zufall (ja, die kann es immer geben) würde tatsächlich einwandfrei bestätigt werden, dass einige der Zeugen ermordet wurden. Zudem haben es diese Gerüchte längst schon in die MSM (Welt, Focus, ...) geschafft."
10.11.2017 09:35,Selenokhod,falsch gepostet - kann weg - kwt,kwt
10.11.2017 09:05,Selenokhod,Unnötig...,...für den durchschnittlichen Beitragsservicekonsumenten haben Zertifikate eh nur irgendwas mit Schuldverschreibungen zu tun. Warum sollten Amerikaner russische Schuldverschreibungen nötig...ach lassen wir das lieber. Demenzpatienten soll man nicht kognitiv überfordern.
09.11.2017 11:16,Selenokhod,"Ein positiver Aspekt, den ich der Migrationskrise abgewinnen kann:",Mit den Migranten nehmen hoffentlich auch die Erstweltprobleme ab.
09.11.2017 10:19,Selenokhod,Re: Die übliche Propaganda.,diekhus schrieb am 08.11.2017 12:50:
09.11.2017 09:49,Selenokhod,Was war/ist das staatliche Motiv?,Auf die Gefahr hin mich zu wiederholen:
09.11.2017 09:26,Selenokhod,Ausgesprochen neutraler Beitrag,Ich kann die negativen Reaktionen zu diesem Beitrag nicht ganz nachvollziehen.
09.11.2017 09:12,Selenokhod,Dümmliche Clickbait...,...provokativen Nonsens veröffentlichen und auf die entsprechende Reaktion des Forums bauen.
08.11.2017 17:33,Selenokhod,Re: Auf eine Anfrage von mir direkt an Heise,Circular schrieb am 08.11.2017 14:34:
08.11.2017 09:41,Selenokhod,Re: Auf eine Anfrage von mir direkt an Heise,GratefulMind schrieb am 08.11.2017 08:39:
07.11.2017 17:09,Selenokhod,In Frankfurt das Gleiche...,http://www.faz.net/aktuell/rhein-main/frankfurt/frankfurt-hells-angels-mit-guten-kontakten-11336259.html
07.11.2017 13:05,Selenokhod,Sehr gute Frage,"Insbesondere, weil mir einfach die Fantasie dafür fehlt, den Autor für derart naiv zu halten."
07.11.2017 09:55,Selenokhod,+,"Man muss Telepolis als politischen Blog verstehen, indem persönliche Beiträge von Autoren gepostet werden. Manche sind informativ, manche haben einen journalistischen Anspruch, ...andere sind eben einfach nur Kommentar oder gar Meinungsmache."
07.11.2017 09:48,Selenokhod,Undifferenziert und irgendwie enttäuschend,"Wer bislang stets dem Irrglauben anhing, der Buddhismus sei die einzige Religion, die zu verbaler und brachialer Gewalt aus sich heraus nicht fähig sei, wird durch die Gewalt in Myanmar - und nicht nur dort - eindrucksvoll widerlegt."
06.11.2017 12:11,Selenokhod,Re: Richtig! ...Falsch.,prof.ratsam schrieb am 06.11.2017 12:02:
06.11.2017 11:36,Selenokhod,Richtig!,"Begründung brauche ich keine, weil Du hast ja auch keine nötig..."
06.11.2017 11:09,Selenokhod,Re: Ein Jurnalist sollte den Unterschied zwischen Amok und Terror kennen,stundance schrieb am 06.11.2017 10:15:
06.11.2017 09:32,Selenokhod,Re: Gunman != Terrorist,Nimbus Nibel schrieb am 06.11.2017 09:22:
06.11.2017 09:12,Selenokhod,Gunman != Terrorist,"Die amerikanischen Medien sprechen von einem ""Gunman"", nicht von einem Terroristen, der mittags in eine Kirche in Sutherland Springs eingedrungen war und mindestens 27 Menschen tötete, darunter Kinder und eine schwangere Frau."
03.11.2017 13:31,Selenokhod,"Ich denke, der Autor hat recht...",...Hawkings Szenario(s) sind doch sehr düster.
03.11.2017 09:30,Selenokhod,Re: Warum wählen Menschen die AfD?,killingfields schrieb am 02.11.2017 17:16:
02.11.2017 17:06,Selenokhod,Re: Warum wählen Menschen die AfD?,Heimat_Erde schrieb am 02.11.2017 17:02:
02.11.2017 16:59,Selenokhod,Warum wählen Menschen die AfD?,"Welche Partei sollen Sie wählen, wenn sie mit der gegenwärtigen Migrationspolitik nicht einverstanden sind und genau diese Frage ihnen aber extrem wichtig erscheint? Die Union, die genau solche Wähler früher aufsammelte hat das Problem ursächlich ausgelöst und sich deshalb in deren Augen unglaubwürdig gemacht. Oppermann hatte 2016 schon recht - Merkel hat Millionen Konservative politisch heimatlos gemacht - die AfD ist die logische Konsequenz. Darauf lässt sich das gesamte Problem reduzieren. Sonst ist da gar nix."
27.10.2017 11:28,Selenokhod,Re: Freilerner,Destao schrieb am 27.10.2017 11:02:
27.10.2017 11:08,Selenokhod,Bertelsmann,Hier werden durch die Stiftung gleich mehrere Ziele verfolgt:
26.10.2017 09:42,Selenokhod,Seltsame Vorschläge,Irgendwie lese ich aus der Unschärfe dieser Vorschläge ungutes. Kleine und mittlere Einkommen entlasten - also unter 40k€ oder wie? Da wäre ein Abbau der kalten Progression tatsächlich deutlich sinnvoller.
25.10.2017 14:31,Selenokhod,Selten so einen religiotischen Schwa**Si** gelesen,marschpapst schrieb am 25.10.2017 14:13:
25.10.2017 13:26,Selenokhod,"Ja, ich möchte noch mehr wissen...","Ich möchte z. B. wissen weshalb man in den 80er Jahren versuchte die Bevölkerung zu verunsichern. War es die ""Strategie der Spannung""? Waren es Probeläufe und die Funktionsfähigkeit bestimmter Strukturen zu testen? Sind die Verantwortlichen noch am Leben?"
25.10.2017 13:23,Selenokhod,"Bologna, München, Brabant...",...die Liste kann man wahrscheinlich fortsetzen.
25.10.2017 12:27,Selenokhod,Re: Es gibt viele Sorten von Schwachsinn,DonJohn schrieb am 25.10.2017 07:23:
25.10.2017 12:19,Selenokhod,Die Grünen waren schon immer pronatalistisch...,borwinius schrieb am 25.10.2017 11:13:
25.10.2017 10:01,Selenokhod,"Re: Ich weiß ja nicht, ...",SpaceCadet schrieb am 25.10.2017 09:53:
25.10.2017 09:41,Selenokhod,"Ich weiß ja nicht, ...",welche grünen Anhänger und Parteimitglieder Du so kennst.
25.10.2017 09:30,Selenokhod,Re: Guter Artikel,DerLinkshaender schrieb am 24.10.2017 17:57:
25.10.2017 09:18,Selenokhod,TP analysiert die AfD zum nächsten Erfolg,"Dazu nur ein Zitat von Nassim Taleb: ""Politische Bewegungen wachsen mit dem Widerstand auf diese""."
24.10.2017 21:03,Selenokhod,Re: Es gibt viele Sorten von Schwachsinn,DonJohn schrieb am 24.10.2017 18:22:
24.10.2017 17:41,Selenokhod,Es gibt zwei Sorten von Faschisten,Faschisten und Antifaschisten* (Enno Flaiano).
24.10.2017 16:45,Selenokhod,Nicht zu vergessen:,"Hoteliers, Wirte, Druckereien, Kommunen und sonstige Gewerbetreibende, die sich nicht von ""Antifaschisten"" vorab die Kunden ""genehmigen"" lassen."
24.10.2017 13:31,Selenokhod,Ist das eigentlich Flugrost auf dem Bild? -kwt-,nix
23.10.2017 13:24,Selenokhod,Re: Seasteading,mitwirker schrieb am 23.10.2017 10:38:
23.10.2017 10:18,Selenokhod,Seasteading,Das nennt sich Seasteading und dafür gibt es eigene Interessensgemeinschaften:
23.10.2017 09:39,Selenokhod,Schöner Artikel - interessanter Ansatz,"Grundsätzlich schon mal Lob für den Artikel, der sich inhaltlich endlich etwas von der Tagespolitik abhebt und damit die Rolle von Telepolis als ""Magazin"" unterstreicht. IMHO könnte man die Tagespolitik auch komplett SPON und Co. überlassen."
20.10.2017 09:32,Selenokhod,Re: Erste?,Captain Data schrieb am 20.10.2017 02:57:
20.10.2017 09:30,Selenokhod,Re: Nur ein schwuler Sch(w/p)ahn,Sezierer schrieb am 19.10.2017 21:40:
20.10.2017 09:17,Selenokhod,Der Grund für den Rücktritt!,"Herr Tillich tritt also zurück, weil die Bundestagswahl in Sachsen unglücklich gelaufen ist. Das ist in der jüngeren Geschichte schon ein ziemlich einmaliger Vorgang, dass ein Ministerpräsident, der nicht gleichzeitig noch eine sehr gewichtige Rolle in der Partei spielt (wie z. B. Horst Seehofer) wg. einer verlorenen Wahl auf Bundesebene zurücktritt."
19.10.2017 21:37,Selenokhod,Re: Wichtig ist im Augenblick:,Circular schrieb am 19.10.2017 18:33:
19.10.2017 14:19,Selenokhod,Das ist dein Irrtum,derowald schrieb am 19.10.2017 12:21:
19.10.2017 10:16,Selenokhod,Die Parteien und ihr Personal,"Irgendwie habe ich das Gefühl, dass sich inzwischen in politischen Parteien - gleich welcher Couleur - nicht mehr die beim Wähler beliebten Kandidaten durchsetzen, sondern irgendwelche konformistischen Apparatschiks. Der Wähler honoriert Charisma, Rhetorik, Ideen...die Partei Intrigen."
19.10.2017 09:57,Selenokhod,Wichtig ist im Augenblick:,"Wichtig ist im Augenblick vor allem zu verhindern, dass es dem ÖRR gelingt seine Ideen vom ""Ausbau der Onlinepräsenz"" umzusetzen. Hier gibt es nämlich im Augenblick massive Bestrebungen, richtig viel Geld umzuschichten und so die Pfründe auch in Zukunft zu sichern."
19.10.2017 09:51,Selenokhod,Macht Euch mal nichts vor...,"Was das ""freie Internet"" angeht, ist der Drops auf kurz oder lang gelutscht. Das NetzDG ist dabei nur die Spitze des Eisbergs. Längst sind in den großen sozialen Netzwerken und Suchmaschinen Strukturen etabliert, die eine entsprechend ""diskrete"" Zensur umsetzen. Z. B. hier:"
18.10.2017 11:48,Selenokhod,Welche Opferrolle?,Silly Walks schrieb am 18.10.2017 11:33:
18.10.2017 11:18,Selenokhod,Re: Antisemitismus von Rötzer,bit4me schrieb am 18.10.2017 10:06:
18.10.2017 09:20,Selenokhod,Ähm Herr Rötzer? Kritik an Soros pauschal rechts?,"Eine der Personen, die von Rechten gerne in Verschwörungstheorien als dunkler Drahtzieher gesehen wird, ist der aus Ungarn stammende Milliardär George Soros."
17.10.2017 13:29,Selenokhod,Veränderung braucht neue Köpfe,Offen gestanden bin ich über die Naivität der Union schon ziemlich überrascht.
17.10.2017 09:41,Selenokhod,"""Die Elite"" gibt es zum Glück so nicht...","Natürlich gibt es ""eine Elite"", aber diese ist keine geschlossene Gruppe mit einer einheitlichen Meinung. Es gibt hier transatlantische jedoch auch pragmatische Vertreter."
16.10.2017 15:30,Selenokhod,Datenbanken,"Ich will nicht bezweifeln, dass der eine oder andere Übersetzer auf Ankaras Gehaltsliste steht. Bei den hier angesprochenen Diplomaten dürfte dieser Umstand jedoch selten ein Problem sein - Englisch (und sogar Deutsch) sollten die meisten nämlich sprechen."
16.10.2017 13:51,Selenokhod,Buchempfehlung,"""Das falsche Leben"" und ""Das gestürzte Volk - die verunglückte Einheit"" von von Hans-Joachim Maaz."
16.10.2017 13:37,Selenokhod,Ob das mal gut geht...,...München ist ja an und für sich noch ein ruhiges Pflaster. Bin mal gespannt...
15.10.2017 11:32,Selenokhod,"Feind, Todfeind, Parteifreund...",Spannend ist nicht der Vorschlag einen muslimischen Feiertag einzuführen (der so neu gar nicht ist).
13.10.2017 09:39,Selenokhod,Pure Verzweiflung,Aus purer Verzweiflung wird die AfD gewählt. Einen anderen Grund kann ich nicht erkennen.
12.10.2017 15:07,Selenokhod,"Re: ""seit dem 29. September gemessen würden""",klopot schrieb am 12.10.2017 11:26:
12.10.2017 14:12,Selenokhod,Re: Verlogene Diskussion über Migranten auf der Linken wie der Rechten,mj81 schrieb am 11.10.2017 16:31:
12.10.2017 13:13,Selenokhod,Frage,Offengestanden drängt sich mir im Zuge des NSU-Komplexes immer folgende Fragen auf.
12.10.2017 12:48,Selenokhod,Link,http://isotop.ru/en/production/medical/426/433/
12.10.2017 12:31,Selenokhod,Radionuklidbatterien mit Ru-106 nicht nur in der Raumfahrt,"Ru-106 wurde als günstige Quelle in Radionuklidbatterien für allerlei Anwendungen in der früheren UDSSR eingesetzt. Z. B. auch für abgelegene Leuchttürme, Relaistationen, ..."
11.10.2017 14:43,Selenokhod,Re: Verlogene Diskussion über Migranten auf der Linken wie der Rechten,mj81 schrieb am 10.10.2017 16:18:
11.10.2017 09:25,Selenokhod,Was immer das heissen mag.,"Außerdem war ihr Auftrag, im Inneren im Falle eines ""nationalen Notstandes"" einzugreifen - was immer das heißen mag."
10.10.2017 09:22,Selenokhod,Re: Verlogene Diskussion über Migranten auf der Linken wie der Rechten,Zweckpessimist schrieb am 09.10.2017 23:30:
09.10.2017 21:10,Selenokhod,Re: Verlogene Diskussion über Migranten auf der Linken wie der Rechten,mj81 schrieb am 09.10.2017 16:49:
09.10.2017 13:59,Selenokhod,Re: Richtig erkannt....,Anti Meritokrat schrieb am 09.10.2017 12:04:
09.10.2017 12:46,Selenokhod,"Re: Angenommen, du bist mittlerweile über 40...",Exoteriker schrieb am 09.10.2017 12:31:
09.10.2017 12:39,Selenokhod,Politische Beruhigungspille,Diese Begrenzung ist eine vermeintliche politische Beruhigungspille. Nicht mehr und nicht weniger.
09.10.2017 11:53,Selenokhod,Richtig erkannt....,Deine Beschreibung ist völlig richtig.
09.10.2017 11:46,Selenokhod,"Re: Angenommen, du bist mittlerweile über 40...",Exoteriker schrieb am 09.10.2017 09:34:
05.10.2017 14:28,Selenokhod,Separatismus per se gut?,"Ich bin doch etwas überrascht, wie klar hier einige in diesem Konflikt Stellung beziehen."
04.10.2017 15:33,Selenokhod,++,Absolute Zustimmung. Ich muss die Waffengesetze in den USA nicht mögen oder befürworten.
04.10.2017 15:14,Selenokhod,Re: Ignorant,haschmich schrieb am 04.10.2017 15:05:
04.10.2017 13:43,Selenokhod,Leider nicht neu...,...sondern schon seit Jahren gängige Praxis. Nicht Löschen sondern unsichtbar machen.
04.10.2017 13:05,Selenokhod,Hier für Dich:,
04.10.2017 13:00,Selenokhod,Ignorant,"Ehrlich gesagt finde ich dieses typisch europäische Gezeter nach jedem Amoklauf in den USA mit dem Finger auf die ""dümmlichen Amis"" zu zeigen und sich über deren (nicht vorhandene) Waffengesetze zu echauffieren recht zynisch und verlogen."
04.10.2017 10:14,Selenokhod,Re: Neben der USA-geilen Regierungspropaganda fällt...,Zwischen den großen Kirchen und dem ÖRR herrscht die gleiche Symbiose wie zwischen der Politik und dem ÖRR.
04.10.2017 09:49,Selenokhod,Unbeliebte Entscheidungen nach Brüssel abschieben...,...aber sich über die Europa- und EU-Skepsis in der Bevölkerung wundern!
04.10.2017 09:38,Selenokhod,Symbiose zwischen Politik und ÖRR,"Andere Beobachter vermuten den Grund für den Weiterbestand der Sender nach dem Ende des Zeitalters der knappen Frequenzen darin, dass Politiker sie für strukturell gewogene dienstbare Werkzeuge halten."
03.10.2017 12:05,Selenokhod,Meine persönliche Prognose:,"In den nächsten 2-3 Monaten wird man sich bezüglich der Forderungen an Betreiber noch sehr zurückhalten. Im BMJ ist man sich des Umstandes, dass man unter öffentlicher Beobachtung steht durchaus bewusst. Zudem haben gerade die größeren sozialen Netzwerke längst eigene Zensurmassnahmen etabliert (auf Basis von Algorithmen). Der Handlungsdruck ist erst einmal gesunken."
03.10.2017 11:50,Selenokhod,Das wird anders gehen...,"Man wird für den deutschen ""Durchschnittsuser"" den Zugang zu diesen Netzwerken kappen."
01.10.2017 11:42,Selenokhod,Schlimmer als ENT ging doch ohnehin nicht mehr...,...und so ist es dann auch. Discovery ist eine Steigerung. ENT war George W. Bush in Space.
01.10.2017 11:10,Selenokhod,...teilweise von Soros finanziert.,http://www.voltairenet.org/article198105.html
29.09.2017 15:06,Selenokhod,Re: Öffentliche Verwaltung und Linux,MeditationGuru schrieb am 29.09.2017 13:02:
29.09.2017 09:12,Selenokhod,Öffentliche Verwaltung und Linux,"Diese Kombination macht eben leider nur oberflächlich Sinn. public software for public administration...Grundsätzlich eine gute Idee, hier fehlt aber die Perspektive der jeweils betroffenen Mitarbeiter."
28.09.2017 13:50,Selenokhod,Re: Wie von mir prophezeit: Nach der Wahl steigen die Beitragsbemessungsgrenzen,"Das Problem ist IMHO in DE tatsächlich, dass der Mittelstand sehr stark belastet wird. Vielleicht ist das in anderen Staaten ähnlich - mir fehlen da die Beispiele."
28.09.2017 13:42,Selenokhod,Re: Die steigen doch jedes Jahr,Longa Nocte schrieb am 28.09.2017 12:28:
28.09.2017 12:09,Selenokhod,Re: Die US-Elite will Krieg,"Vielleicht nicht gleich Krieg (der vernichtet zuviel Kapital zudem besteht das Risiko ihn zu verlieren und er ist zeitig begrenzt) aber auf jeden Fall einen dauerhaften Konflikt mit Russland. So ein kalter Krieg ist schon toll, weil:"
27.09.2017 14:33,Selenokhod,Re: Eine faschistische Organisation sperrt Webseiten?,"Es ist grundsätzlich richtig, dass das Facis gerade in Italien ein faschistisches Symbol war."
27.09.2017 12:47,Selenokhod,Re: Demokratiedefizit der EU?,FlinxInFlux schrieb am 27.09.2017 12:35:
27.09.2017 12:23,Selenokhod,Re: Wehret den Anfängen!!!,Udo Helms schrieb am 26.09.2017 20:31:
27.09.2017 11:36,Selenokhod,Re: Demokratiedefizit der EU?,gekkox schrieb am 27.09.2017 10:01:
27.09.2017 11:33,Selenokhod,Re: Rücktrittsforderungen,Circular schrieb am 27.09.2017 11:29:
27.09.2017 11:28,Selenokhod,Re: Demokratiedefizit der EU?,FlinxInFlux schrieb am 27.09.2017 09:51:
27.09.2017 11:13,Selenokhod,Rücktrittsforderungen,Meine Einschätzung zu der Elefantenrunde am Sonntag ist leider eine andere.
27.09.2017 09:44,Selenokhod,Demokratiedefizit der EU?,"Interessant, dass Marcron zwar die Kompetenzen der EU massiv ausweiten will, gleichzeitig das bestehende Demokratiedefizit innerhalb der EU mit keinem Wort erwähnt. Wie der Bürokratieabbau in Brüssel bei gleichzeitig wachsenden Aufgaben erfolgen soll, darüber lässt er uns natürlich auch im Dunkeln."
27.09.2017 09:35,Selenokhod,Re: Koordinierte Marketingkampagne?,Nach der Wahl ist Merkel und damit auch das bisherige europäische Zugpferd angeschlagen. Deshalb wird nun die Führungsrolle Frankreichs gestärkt und bei der Bevölkerung dafür schon einmal die Werbetrommel gerührt.
26.09.2017 15:25,Selenokhod,Der Zweck der Obergrenze lag darin...,"..., dass sich die CSU eine rechte Position gegenüber der CDU sichern wollte um eine Abwanderung von Wählern zur AfD zu verhindern. Hat offensichtlich nicht geklappt."
26.09.2017 15:18,Selenokhod,Re: Kann mir jemand mal das mit der Obergrenze erklären?,"Das würde aber an den in seiner Aufzählung genannten Gruppen nichts ändern. Die qualifizierten Einwanderer nach Punktesystem kämen ""obendrauf""."
26.09.2017 11:49,Selenokhod,Re: Minderheitenregierung,"Es gibt viele Staaten, in denen Minderheitsregierungen keine Besonderheit sind. Es ist letztlich auch eine Frage der politischen Tradition. Ob eine Partei innerhalb einer Koalition diese platzen lässt oder aus der Opposition die Vertrauensfrage stellt...letztlich egal."
26.09.2017 09:21,Selenokhod,There is no such thing as bad publicity,"Man kann über die Personen hinter der AfD denken was man will, aber diese Regel haben sie bestens verinnerlicht."
25.09.2017 13:49,Selenokhod,Angela Merkel,Für gewöhnlich erspare ich mir Talkshows. Gestern habe ich für das ARD-Wahlstudio mal eine Ausnahme gemacht und war von Merkels Auftritt schockiert.
25.09.2017 13:35,Selenokhod,Politische Bewegungen...,...wachsen mit dem Widerstand gegen sie.
25.09.2017 13:30,Selenokhod,Die politische Nachkriegsordnung löst sich auf,"Offen gesagt hat sich in Deutschland nur der Trend fortgesetzt, der sich bereits seit Jahren in den Nachbarländern abzeichnet. Das typische Duo aus einer christsozialen und einer sozialdemokratischen Großpartei gleicht sich inhaltlich immer mehr an, wirkt personell ausgedünnt und die bisherigen Stammwähler sterben weg."
23.09.2017 10:48,Selenokhod,"Re: ""Jeder Zweite sehnt einem Ende von Merkels Kanzlerschaft entgegen""",Das ist nicht so neu.
22.09.2017 10:45,Selenokhod,Deine Kommentare...,"...finde ich gut. Das ist mir bereits vor zwei Jahren aufgefallen und hat mir geholfen, einige Zusammenhänge deutlich besser zu verstehen. Insbesondere (aber nicht ausschließlich) zu Themen die Osteuropa betreffen."
22.09.2017 09:32,Selenokhod,Re: Leider WIEDER einmal ein wichtiges Thema verschenkt.,Absolut richtig!
22.09.2017 09:12,Selenokhod,Na...knacken wir die 2000 Kommentare diesmal?,"Ich glaub ja, der Konicz hat da ne redaktionsinterne Wette am laufen..."
21.09.2017 17:07,Selenokhod,++,traurig...aber wahr.
21.09.2017 16:54,Selenokhod,Re: Die Grundthese ist völlig falsch,Wutschkow schrieb am 21.09.2017 15:58:
21.09.2017 11:50,Selenokhod,Re: Das erklärt nicht warum sie erst 2015 damit begannen,Zitronenschalter schrieb am 21.09.2017 11:40:
21.09.2017 10:24,Selenokhod,Re: Ökonomische Motive in der Politik?,KarierterHut schrieb am 21.09.2017 10:02:
21.09.2017 10:05,Selenokhod,Re: Standard Medienbashing,maltenH schrieb am 21.09.2017 01:57:
21.09.2017 09:42,Selenokhod,Die FDP wird für Jamaika gebraucht...,"...weil sich die Spezialdemokraten entweder in der Opposition regenerieren sollen oder man ernste Sorgen hat, das die von Schulz angekündigte parteiinterne Abstimmung zur Koalition in die Hose geht..."
21.09.2017 09:39,Selenokhod,kann weg...kwt,falsch gepostet
21.09.2017 09:30,Selenokhod,Es ging von Angang an NUR um Interessen...,"..und wer als Journalist etwas anderes behauptete, der war entweder sehr naiv oder er hat das Spiel aktiv unterstützt. Beides stellt der bundesdeutschen Medienlandschaft kein besonders gutes Zeugnis aus."
20.09.2017 16:32,Selenokhod,Du kannst für Dich gerne anders wohnen...,m.elsken schrieb am 20.09.2017 16:00:
20.09.2017 15:46,Selenokhod,Re: Baut einfach mehr Wohnungen in den Ballungsräumen...,mesharu schrieb am 20.09.2017 15:39:
20.09.2017 15:39,Selenokhod,Jein,JonChaos schrieb am 20.09.2017 15:02:
20.09.2017 14:47,Selenokhod,Re: Baut einfach mehr Wohnungen in den Ballungsräumen...,m.elsken schrieb am 20.09.2017 14:39:
20.09.2017 13:52,Selenokhod,Re: Baut einfach mehr Wohnungen in den Ballungsräumen...,bickerdyke schrieb am 20.09.2017 13:40:
20.09.2017 13:35,Selenokhod,++,"Was Du beschreibst, ist das eigentliche Grundproblem!"
20.09.2017 13:24,Selenokhod,Re: Baut einfach mehr Wohnungen in den Ballungsräumen...,Circular schrieb am 20.09.2017 13:21:
20.09.2017 13:14,Selenokhod,Baut einfach mehr Wohnungen in den Ballungsräumen...,...dann braucht man auch keine regulatorische Mietpreisbremse. Die teuren Mieten muss schließlich dann keiner mehr bezahlen.
20.09.2017 13:07,Selenokhod,++,Zustimmung.
20.09.2017 12:59,Selenokhod,Re: Das Problem scheint mir,Wasnu schrieb am 19.09.2017 16:33:
19.09.2017 15:00,Selenokhod,Das Problem scheint mir,Ein nicht (mehr) unerheblicher Anteil der Bevölkerung ist mit der gegenwärtigen Politik ziemlich unzufrieden. Nach 12 Jahren unter der gleichen Regierungschefin auch neutral betrachtet vielleicht gar keine so ungesunde oder undemokratische Reaktion. Der Filz wird inzwischen überdeutlich.
19.09.2017 12:31,Selenokhod,OT: Video zum Wählen...,https://www.youtube.com/watch?v=vwn4p2oP1MI
19.09.2017 10:10,Selenokhod,Re: Es geht um mehr als um Konkurrenz,Pikul schrieb am 19.09.2017 09:58:
19.09.2017 09:52,Selenokhod,Re: Es geht um mehr als um Konkurrenz,hdwinkel schrieb am 19.09.2017 09:30:
19.09.2017 09:14,Selenokhod,Clickbaiting bei Telepolis...,"...was anderes können diese Tendenzartikel ja eigentlich nicht sein, zumal die Reaktion im Forum absolut vorhersehbar ist."
18.09.2017 15:46,Selenokhod,Schon richtig...,IMHO werden die Weichen im Augenblick deutlich auf Jamaika gestellt. Offensichtlich will man sich im Adenauerhaus nicht auf die SPD als kommenden Koalitionspartner verlassen. Schulz hat bereits ein Mitgliedervotum zur Koalitionsfrage angekündigt - beim letzten Mal bekam die SPD dafür von ihren Genossen ein breites Votum (74%) - diesmal könnte es anders laufen.
18.09.2017 15:31,Selenokhod,Nichtwählen ist kein Protest,Nichtwählen wird als stille Zustimmung gewertet. Da kann die Wahlbeteiligung auch gerne auf 10% sinken - das wird dann als stille Zustimmung von 90% gewertet
18.09.2017 11:25,Selenokhod,Wer über die Spanier schimpft...,der sollte mal den §4 des Bundesverfassungsschutzgesetzes lesen:
18.09.2017 11:19,Selenokhod,Re: Wo bleiben die Bayern?,"Ich glaube nicht, dass es in Bayern ernsthafte Separationstendenzen gibt. Die Bayernpartei ist ebenfalls kein neues Phänomen, sondern schon so alt wie das Bundesland (IMHO noch älter)."
14.09.2017 16:59,Selenokhod,Welchen militärischen Konflikt haben die USA nachhaltig gewonnen?,Für die vergangenen 30 Jahre fällt mir eigentlich nur Panama ein...
